Time (EET),Open,High,Low,Close,Volume 
2026.05.01 20:45:00,0.86329,0.86332,0.86321,0.86321,830.56
2026.05.01 21:00:00,0.86321,0.86332,0.86317,0.86332,989.81
2026.05.01 21:15:00,0.86332,0.86352,0.86326,0.86341,1008.27
2026.05.01 21:30:00,0.86342,0.86345,0.86329,0.86341,1541.69
2026.05.01 21:45:00,0.86343,0.86355,0.86333,0.86347,1204.15
2026.05.01 22:00:00,0.86349,0.86357,0.86336,0.86337,649.35
2026.05.01 22:15:00,0.86336,0.86341,0.86331,0.86333,814.85
2026.05.01 22:30:00,0.86332,0.86339,0.8633,0.86331,577.56
2026.05.01 22:45:00,0.86332,0.86351,0.8633,0.86349,687.62
2026.05.01 23:00:00,0.8635,0.86365,0.86349,0.8636,466.62
2026.05.01 23:15:00,0.8636,0.86362,0.86346,0.86346,412.8
2026.05.01 23:30:00,0.86344,0.86361,0.86341,0.86361,549.15
2026.05.01 23:45:00,0.8636,0.86376,0.86337,0.86376,1606.2
2026.05.04 00:00:00,0.86409,0.86417,0.86404,0.86407,48.9
2026.05.04 00:15:00,0.86414,0.86415,0.86387,0.86404,177.15
2026.05.04 00:30:00,0.86405,0.86414,0.86389,0.86393,225
2026.05.04 00:45:00,0.8638,0.86392,0.86328,0.86331,598.95
2026.05.04 01:00:00,0.86339,0.86357,0.86304,0.86348,806.25
2026.05.04 01:15:00,0.86347,0.86357,0.86328,0.86354,421.2
2026.05.04 01:30:00,0.86353,0.86373,0.86351,0.86359,362.04
2026.05.04 01:45:00,0.86361,0.86362,0.8634,0.86346,296.82
2026.05.04 02:00:00,0.86346,0.86348,0.86335,0.86343,546.02
2026.05.04 02:15:00,0.86343,0.86356,0.86343,0.86347,172.05
2026.05.04 02:30:00,0.86348,0.86353,0.86343,0.86348,295.11
2026.05.04 02:45:00,0.86346,0.86353,0.86341,0.86343,745.04
2026.05.04 03:00:00,0.86343,0.86347,0.86332,0.86337,1079.09
2026.05.04 03:15:00,0.86337,0.86359,0.86335,0.86343,553.12
2026.05.04 03:30:00,0.86345,0.8635,0.86327,0.86329,634.49
2026.05.04 03:45:00,0.86327,0.86329,0.86313,0.86316,1249.67
2026.05.04 04:00:00,0.86317,0.86334,0.86314,0.86332,740.81
2026.05.04 04:15:00,0.86331,0.86341,0.86325,0.86335,899.06
2026.05.04 04:30:00,0.86336,0.86338,0.8632,0.86332,1180.7
2026.05.04 04:45:00,0.86331,0.86335,0.86316,0.86318,655.51
2026.05.04 05:00:00,0.86317,0.86322,0.86299,0.86303,877.36
