Time (EET),Open,High,Low,Close,Volume 
2024.10.21 04:30:00,0.83282,0.83282,0.83256,0.83267,2268.99
2024.10.21 04:45:00,0.83266,0.83285,0.8326,0.83275,1588.98
2024.10.21 05:00:00,0.83274,0.83281,0.83259,0.83263,1406.4
2024.10.21 05:15:00,0.83264,0.83265,0.83241,0.83253,1070.14
2024.10.21 05:30:00,0.83253,0.83265,0.83249,0.83254,853.43
2024.10.21 05:45:00,0.83253,0.8326,0.83244,0.83248,680.7
2024.10.21 06:00:00,0.83249,0.83252,0.83244,0.83247,438.6
2024.10.21 06:15:00,0.83247,0.83262,0.83247,0.83253,878.1
2024.10.21 06:30:00,0.83254,0.83266,0.8325,0.83261,782.66
2024.10.21 06:45:00,0.83261,0.83271,0.83258,0.83262,865.8
2024.10.21 07:00:00,0.83263,0.83265,0.83257,0.83257,619.5
2024.10.21 07:15:00,0.83259,0.83262,0.83252,0.8326,801.52
2024.10.21 07:30:00,0.8326,0.83278,0.8326,0.83271,635.47
2024.10.21 07:45:00,0.83271,0.8328,0.83261,0.83265,716.85
2024.10.21 08:00:00,0.83266,0.83284,0.83265,0.83282,1710.52
2024.10.21 08:15:00,0.83283,0.83287,0.83274,0.83278,1434.45
2024.10.21 08:30:00,0.83278,0.83286,0.83259,0.83259,558
2024.10.21 08:45:00,0.83259,0.83271,0.83258,0.83261,485.56
2024.10.21 09:00:00,0.83263,0.8329,0.83263,0.83274,801.75
2024.10.21 09:15:00,0.83273,0.83275,0.83258,0.83263,1066.18
2024.10.21 09:30:00,0.83264,0.83284,0.8326,0.83275,975.72
2024.10.21 09:45:00,0.83276,0.83295,0.83266,0.83293,999.17
2024.10.21 10:00:00,0.83294,0.83327,0.83291,0.83315,982.54
2024.10.21 10:15:00,0.83315,0.83317,0.83297,0.83297,1119
2024.10.21 10:30:00,0.83297,0.83311,0.83292,0.83307,1072.13
2024.10.21 10:45:00,0.83307,0.8332,0.83276,0.83303,1286.21
2024.10.21 11:00:00,0.83303,0.8333,0.83295,0.83329,1006.38
2024.10.21 11:15:00,0.8333,0.83366,0.83327,0.83363,760.29
2024.10.21 11:30:00,0.83362,0.83388,0.83362,0.83367,1311.54
2024.10.21 11:45:00,0.83368,0.83374,0.83329,0.83332,1430.19
2024.10.21 12:00:00,0.83329,0.83355,0.83324,0.83352,1145.91
2024.10.21 12:15:00,0.83353,0.83358,0.8331,0.8331,1306.22
2024.10.21 12:30:00,0.83311,0.8332,0.83301,0.83307,913.92
2024.10.21 12:45:00,0.83306,0.83332,0.83304,0.83309,764.85
2024.10.21 13:00:00,0.83308,0.83347,0.83302,0.83335,667.56
2024.10.21 13:15:00,0.83335,0.83337,0.83287,0.83299,722.42
2024.10.21 13:30:00,0.83299,0.83312,0.83292,0.83302,1037.89
2024.10.21 13:45:00,0.83304,0.83309,0.83296,0.83297,953.02
2024.10.21 14:00:00,0.83296,0.83297,0.83275,0.83276,465.54
2024.10.21 14:15:00,0.83276,0.83297,0.83276,0.83291,634.44
2024.10.21 14:30:00,0.83291,0.83307,0.8328,0.83303,561.45
2024.10.21 14:45:00,0.83304,0.83385,0.83304,0.83383,1626.67
2024.10.21 15:00:00,0.83383,0.83392,0.83303,0.83326,1419.11
2024.10.21 15:15:00,0.83326,0.83334,0.833,0.83306,1239.66
2024.10.21 15:30:00,0.83306,0.83331,0.83297,0.83306,1699.92
2024.10.21 15:45:00,0.83304,0.83327,0.83301,0.83327,1232.04
2024.10.21 16:00:00,0.83328,0.83352,0.83304,0.83305,993.72
2024.10.21 16:15:00,0.83306,0.83332,0.83295,0.8332,667.21
2024.10.21 16:30:00,0.83319,0.83321,0.83292,0.83305,1325.82
2024.10.21 16:45:00,0.83303,0.83309,0.83273,0.83289,1564.85
2024.10.21 17:00:00,0.83288,0.83311,0.83287,0.83301,1145.31
2024.10.21 17:15:00,0.83301,0.83346,0.83298,0.83325,1621.13
2024.10.21 17:30:00,0.83325,0.83356,0.83317,0.83351,1666.95
2024.10.21 17:45:00,0.83353,0.83362,0.83325,0.83333,2097.55
2024.10.21 18:00:00,0.83333,0.83371,0.83329,0.83343,1649.82
2024.10.21 18:15:00,0.83342,0.83361,0.83337,0.8334,1594.5
2024.10.21 18:30:00,0.83339,0.83371,0.83337,0.83361,918.08
2024.10.21 18:45:00,0.83356,0.83358,0.83335,0.83358,749.47
2024.10.21 19:00:00,0.8336,0.83369,0.83323,0.83334,876.96
2024.10.21 19:15:00,0.83332,0.8335,0.83324,0.83329,813.99
2024.10.21 19:30:00,0.8333,0.83331,0.83311,0.83321,617.6
2024.10.21 19:45:00,0.83319,0.83325,0.83299,0.833,529.66
2024.10.21 20:00:00,0.83299,0.83312,0.83291,0.83294,844.62
2024.10.21 20:15:00,0.83296,0.83299,0.83279,0.83292,506.34
2024.10.21 20:30:00,0.83292,0.83304,0.83284,0.83294,345.03
2024.10.21 20:45:00,0.83294,0.83295,0.83274,0.83276,235.2
2024.10.21 21:00:00,0.83274,0.83284,0.8327,0.83284,501.63
2024.10.21 21:15:00,0.83282,0.83295,0.83279,0.83288,418.47
2024.10.21 21:30:00,0.83288,0.83302,0.83286,0.83302,280.77
2024.10.21 21:45:00,0.83301,0.83309,0.83295,0.83298,350.41
2024.10.21 22:00:00,0.83298,0.83307,0.83297,0.83301,241.29
2024.10.21 22:15:00,0.83302,0.83309,0.83291,0.83298,421.29
2024.10.21 22:30:00,0.83299,0.83305,0.83295,0.83301,195.63
2024.10.21 22:45:00,0.83301,0.83302,0.83289,0.83296,252.6
2024.10.21 23:00:00,0.83297,0.83298,0.8329,0.83294,335.61
2024.10.21 23:15:00,0.83293,0.8331,0.83293,0.83307,271.89
2024.10.21 23:30:00,0.83307,0.83308,0.83292,0.83292,186.66
2024.10.21 23:45:00,0.83291,0.83293,0.83276,0.83278,550.92
2024.10.22 00:00:00,0.83274,0.83274,0.83215,0.83234,289.74
2024.10.22 00:15:00,0.83235,0.83271,0.83221,0.83239,531.72
2024.10.22 00:30:00,0.83239,0.83272,0.83225,0.83263,228.82
2024.10.22 00:45:00,0.83264,0.83276,0.83242,0.83247,235.25
2024.10.22 01:00:00,0.83248,0.83306,0.83248,0.83299,376.61
2024.10.22 01:15:00,0.833,0.83309,0.83299,0.83307,69.75
2024.10.22 01:30:00,0.83307,0.83317,0.83306,0.83316,112.8
2024.10.22 01:45:00,0.83315,0.83317,0.83308,0.83309,241.12
2024.10.22 02:00:00,0.83308,0.83314,0.83303,0.83306,70.72
2024.10.22 02:15:00,0.83307,0.83309,0.83295,0.83295,40.8
2024.10.22 02:30:00,0.83295,0.83304,0.83295,0.83303,35.1
2024.10.22 02:45:00,0.83305,0.83309,0.83297,0.83301,66.6
2024.10.22 03:00:00,0.83302,0.83311,0.83287,0.83295,598.5
2024.10.22 03:15:00,0.83294,0.83301,0.83286,0.833,558.52
2024.10.22 03:30:00,0.833,0.83312,0.83294,0.83311,350.1
2024.10.22 03:45:00,0.83312,0.83322,0.83307,0.83319,1162.35
2024.10.22 04:00:00,0.8332,0.83326,0.83304,0.8331,1424.77
2024.10.22 04:15:00,0.83309,0.83312,0.83294,0.83297,1306.49
2024.10.22 04:30:00,0.83295,0.83299,0.83287,0.83295,1147.92
2024.10.22 04:45:00,0.83296,0.833,0.83278,0.83285,2103
2024.10.22 05:00:00,0.83284,0.83289,0.83274,0.83281,1551.74
2024.10.22 05:15:00,0.83281,0.83286,0.83274,0.83278,1958.34
2024.10.22 05:30:00,0.83279,0.83286,0.83274,0.83283,1245.18
2024.10.22 05:45:00,0.83284,0.83288,0.83275,0.83279,1364.34
2024.10.22 06:00:00,0.83279,0.83284,0.83256,0.8326,1481.7
2024.10.22 06:15:00,0.83261,0.83263,0.83247,0.83249,1156.13
2024.10.22 06:30:00,0.83248,0.83258,0.83243,0.83253,1264.8
2024.10.22 06:45:00,0.83252,0.83256,0.8324,0.83249,1781.45
2024.10.22 07:00:00,0.8325,0.83252,0.8324,0.83244,1016.76
2024.10.22 07:15:00,0.83244,0.83244,0.83231,0.83231,404.55
2024.10.22 07:30:00,0.83232,0.83236,0.83227,0.83235,1199.98
2024.10.22 07:45:00,0.83236,0.8324,0.83229,0.8323,509.25
2024.10.22 08:00:00,0.83229,0.83238,0.83221,0.83232,1674.72
2024.10.22 08:15:00,0.83233,0.83237,0.83221,0.83225,692.11
2024.10.22 08:30:00,0.83222,0.83225,0.83207,0.83219,765.63
2024.10.22 08:45:00,0.83217,0.83239,0.83217,0.83239,1660.41
2024.10.22 09:00:00,0.83238,0.8325,0.83212,0.83218,1415.36
2024.10.22 09:15:00,0.83218,0.83231,0.83195,0.83202,1148.32
2024.10.22 09:30:00,0.83202,0.83236,0.83187,0.83207,1240.34
2024.10.22 09:45:00,0.83206,0.83239,0.8319,0.83223,735.15
2024.10.22 10:00:00,0.83222,0.83244,0.83211,0.83232,925.59
2024.10.22 10:15:00,0.8323,0.83261,0.83225,0.83247,1333.34
2024.10.22 10:30:00,0.83247,0.83292,0.83234,0.83275,1271.92
2024.10.22 10:45:00,0.83273,0.83305,0.83266,0.83296,986.43
2024.10.22 11:00:00,0.83294,0.83318,0.83283,0.8331,1412.55
2024.10.22 11:15:00,0.83309,0.83347,0.83303,0.83345,1668.41
2024.10.22 11:30:00,0.83345,0.83372,0.83331,0.83331,934.71
2024.10.22 11:45:00,0.83331,0.83352,0.83318,0.83351,1348.9
2024.10.22 12:00:00,0.83352,0.83368,0.8334,0.83352,1583.68
2024.10.22 12:15:00,0.83352,0.83388,0.8335,0.83381,777.86
2024.10.22 12:30:00,0.8338,0.83391,0.83348,0.83366,1292.85
2024.10.22 12:45:00,0.83368,0.83394,0.83336,0.83381,1040.64
2024.10.22 13:00:00,0.83384,0.83402,0.83327,0.83341,1133.97
2024.10.22 13:15:00,0.8334,0.83392,0.83332,0.83373,1111.77
2024.10.22 13:30:00,0.83373,0.83426,0.83371,0.83424,1231.31
2024.10.22 13:45:00,0.83427,0.83464,0.83411,0.83443,1116.21
2024.10.22 14:00:00,0.83442,0.83463,0.83426,0.83435,696.27
2024.10.22 14:15:00,0.83436,0.83439,0.83412,0.83414,679.29
2024.10.22 14:30:00,0.83415,0.83424,0.83402,0.83403,1190.23
2024.10.22 14:45:00,0.83403,0.83407,0.83329,0.8334,1427.96
2024.10.22 15:00:00,0.83341,0.83358,0.83329,0.8335,1835.7
2024.10.22 15:15:00,0.8335,0.83383,0.8335,0.83381,1144.28
2024.10.22 15:30:00,0.83381,0.83395,0.83374,0.83387,1427.37
2024.10.22 15:45:00,0.83386,0.8345,0.83369,0.83448,2258.34
2024.10.22 16:00:00,0.83449,0.83457,0.83427,0.83444,1701.42
2024.10.22 16:15:00,0.83444,0.8345,0.83427,0.83444,1057.52
2024.10.22 16:30:00,0.83443,0.83451,0.83413,0.83438,2339.64
2024.10.22 16:45:00,0.83436,0.83436,0.83376,0.83378,1884.13
2024.10.22 17:00:00,0.83378,0.8339,0.83338,0.8334,1930.02
2024.10.22 17:15:00,0.83341,0.83344,0.83298,0.83339,2043.58
2024.10.22 17:30:00,0.83339,0.83352,0.83321,0.83342,1319.73
2024.10.22 17:45:00,0.83341,0.83351,0.83288,0.83307,1935.49
2024.10.22 18:00:00,0.83307,0.83308,0.83259,0.83282,1396.15
2024.10.22 18:15:00,0.83282,0.83317,0.83272,0.83305,1033.29
2024.10.22 18:30:00,0.83306,0.83317,0.83285,0.83289,841.86
2024.10.22 18:45:00,0.83288,0.83317,0.83282,0.83312,680.95
2024.10.22 19:00:00,0.83315,0.83323,0.83305,0.83318,440.43
2024.10.22 19:15:00,0.8332,0.83343,0.83317,0.83334,393.48
2024.10.22 19:30:00,0.83332,0.83332,0.83308,0.83326,354.3
2024.10.22 19:45:00,0.83326,0.83328,0.83274,0.83294,720.72
2024.10.22 20:00:00,0.83294,0.83295,0.83258,0.83263,704.27
2024.10.22 20:15:00,0.83263,0.83266,0.83249,0.83255,352.02
2024.10.22 20:30:00,0.83256,0.83256,0.83216,0.83223,706.59
2024.10.22 20:45:00,0.83222,0.83223,0.83198,0.83212,635.42
2024.10.22 21:00:00,0.8321,0.83225,0.83204,0.83223,522.9
2024.10.22 21:15:00,0.83222,0.83224,0.83215,0.8322,556.2
2024.10.22 21:30:00,0.8322,0.8323,0.8321,0.83218,328.53
2024.10.22 21:45:00,0.83217,0.83221,0.83201,0.83209,390.29
2024.10.22 22:00:00,0.8321,0.83215,0.83191,0.83196,460.14
2024.10.22 22:15:00,0.83196,0.83197,0.8319,0.8319,191.49
2024.10.22 22:30:00,0.8319,0.8319,0.83174,0.83181,384.99
2024.10.22 22:45:00,0.83179,0.83183,0.83139,0.8314,576.27
2024.10.22 23:00:00,0.83142,0.83174,0.8314,0.83161,580.05
2024.10.22 23:15:00,0.8316,0.83176,0.83156,0.83157,219.3
2024.10.22 23:30:00,0.83158,0.83166,0.83154,0.83154,270.87
2024.10.22 23:45:00,0.83156,0.83156,0.83146,0.8315,382.23
2024.10.23 00:00:00,0.83132,0.83139,0.83118,0.83136,115.7
2024.10.23 00:15:00,0.83136,0.83152,0.83112,0.83122,241.81
2024.10.23 00:30:00,0.83117,0.83154,0.83117,0.83147,231.24
2024.10.23 00:45:00,0.83149,0.83162,0.83138,0.83157,663.54
2024.10.23 01:00:00,0.83158,0.83158,0.83143,0.83153,306.75
2024.10.23 01:15:00,0.83152,0.83155,0.83146,0.83155,206.92
2024.10.23 01:30:00,0.83156,0.83165,0.83156,0.83165,129.48
2024.10.23 01:45:00,0.83162,0.83169,0.83161,0.83164,166.5
2024.10.23 02:00:00,0.83165,0.83167,0.83159,0.83164,75
2024.10.23 02:15:00,0.83165,0.83172,0.83164,0.83168,112.42
2024.10.23 02:30:00,0.83169,0.83173,0.83167,0.83168,109.2
2024.10.23 02:45:00,0.83168,0.8317,0.83163,0.83168,96
2024.10.23 03:00:00,0.83169,0.83183,0.83165,0.83177,1505.1
2024.10.23 03:15:00,0.83177,0.83193,0.83168,0.83174,567
2024.10.23 03:30:00,0.83175,0.83198,0.83172,0.8319,343.5
2024.10.23 03:45:00,0.83191,0.8321,0.83181,0.83184,908.81
2024.10.23 04:00:00,0.83184,0.83203,0.83182,0.83187,413.79
2024.10.23 04:15:00,0.83188,0.83213,0.83186,0.83211,1504.73
2024.10.23 04:30:00,0.83212,0.83213,0.83185,0.83196,1315.28
2024.10.23 04:45:00,0.83196,0.83197,0.83177,0.83182,1703.91
2024.10.23 05:00:00,0.83182,0.83184,0.8316,0.83164,1096.35
2024.10.23 05:15:00,0.83163,0.83179,0.83157,0.83179,226.65
2024.10.23 05:30:00,0.83179,0.83189,0.83163,0.83176,1201.46
2024.10.23 05:45:00,0.83176,0.83183,0.83167,0.83181,1461.98
2024.10.23 06:00:00,0.8318,0.83187,0.83155,0.8316,1933.74
2024.10.23 06:15:00,0.83159,0.83172,0.83158,0.83172,1419.45
2024.10.23 06:30:00,0.83174,0.83187,0.83173,0.83184,2254.32
2024.10.23 06:45:00,0.83186,0.8319,0.8318,0.83186,1946.4
2024.10.23 07:00:00,0.83184,0.83198,0.83174,0.83189,1579.8
2024.10.23 07:15:00,0.83188,0.83193,0.83182,0.83189,2007
2024.10.23 07:30:00,0.83189,0.83191,0.83166,0.83167,930.3
2024.10.23 07:45:00,0.83168,0.83185,0.83161,0.83161,815.25
2024.10.23 08:00:00,0.83161,0.83167,0.83149,0.83162,884.02
2024.10.23 08:15:00,0.83161,0.83181,0.83152,0.83173,1759.05
2024.10.23 08:30:00,0.83172,0.83174,0.83154,0.83155,1349.6
2024.10.23 08:45:00,0.83156,0.83168,0.83152,0.83157,1037.69
2024.10.23 09:00:00,0.83155,0.83172,0.83155,0.83166,1652
2024.10.23 09:15:00,0.83165,0.83169,0.83142,0.83144,1541.63
2024.10.23 09:30:00,0.83145,0.8321,0.83136,0.83205,1251.03
2024.10.23 09:45:00,0.83204,0.83222,0.83198,0.83207,1216.51
2024.10.23 10:00:00,0.83206,0.83219,0.8317,0.83191,1910.62
2024.10.23 10:15:00,0.83192,0.83198,0.83149,0.83155,1450.2
2024.10.23 10:30:00,0.83155,0.83165,0.83112,0.83136,2215.87
2024.10.23 10:45:00,0.83135,0.83161,0.83123,0.83161,1697.7
2024.10.23 11:00:00,0.83162,0.83174,0.83132,0.83134,1652.36
2024.10.23 11:15:00,0.83134,0.83142,0.83114,0.83116,1275.74
2024.10.23 11:30:00,0.83118,0.83122,0.83096,0.83107,1487.5
2024.10.23 11:45:00,0.83108,0.83109,0.83063,0.83084,1328.7
2024.10.23 12:00:00,0.83082,0.83095,0.83068,0.8307,958.6
2024.10.23 12:15:00,0.83069,0.83071,0.8303,0.83048,1107.65
2024.10.23 12:30:00,0.83049,0.8307,0.83047,0.83066,1065.31
2024.10.23 12:45:00,0.83068,0.83092,0.83068,0.83087,1913.36
2024.10.23 13:00:00,0.83086,0.83092,0.8305,0.8306,1054.03
2024.10.23 13:15:00,0.83061,0.83089,0.8306,0.83081,857.2
2024.10.23 13:30:00,0.83082,0.83098,0.83072,0.83093,994.86
2024.10.23 13:45:00,0.83093,0.831,0.83059,0.83059,1273.21
2024.10.23 14:00:00,0.8306,0.83096,0.83056,0.83084,1350.03
2024.10.23 14:15:00,0.83084,0.83099,0.83076,0.83094,2038.14
2024.10.23 14:30:00,0.83096,0.83107,0.83051,0.83056,1272.81
2024.10.23 14:45:00,0.83055,0.83126,0.83055,0.83106,1892.64
2024.10.23 15:00:00,0.83106,0.83157,0.83103,0.83128,2562.34
2024.10.23 15:15:00,0.83129,0.83138,0.8308,0.83083,2028.83
2024.10.23 15:30:00,0.83083,0.83158,0.8308,0.83156,2380.89
2024.10.23 15:45:00,0.83156,0.83196,0.83152,0.83177,1896.08
2024.10.23 16:00:00,0.83176,0.8318,0.83147,0.83174,1234.83
2024.10.23 16:15:00,0.83175,0.832,0.83163,0.83195,1567.97
2024.10.23 16:30:00,0.83193,0.832,0.83169,0.83195,1161.51
2024.10.23 16:45:00,0.83194,0.83209,0.83166,0.83188,1675.15
2024.10.23 17:00:00,0.83187,0.8326,0.83185,0.83258,1915.2
2024.10.23 17:15:00,0.83259,0.83262,0.83181,0.83198,2242.87
2024.10.23 17:30:00,0.83198,0.83213,0.83172,0.83191,1912.2
2024.10.23 17:45:00,0.8319,0.83221,0.83153,0.83214,1689.74
2024.10.23 18:00:00,0.83215,0.83306,0.83207,0.83296,2198.43
2024.10.23 18:15:00,0.83296,0.83319,0.83283,0.83298,1166.86
2024.10.23 18:30:00,0.83297,0.83323,0.8329,0.83302,653.14
2024.10.23 18:45:00,0.83302,0.83317,0.8327,0.83271,1003.16
2024.10.23 19:00:00,0.83271,0.833,0.83241,0.83295,825.57
2024.10.23 19:15:00,0.83294,0.83346,0.83291,0.83335,796.8
2024.10.23 19:30:00,0.83336,0.83348,0.8333,0.83345,707.29
2024.10.23 19:45:00,0.83345,0.83346,0.83324,0.83325,770.32
2024.10.23 20:00:00,0.83325,0.83365,0.83322,0.83361,830.82
2024.10.23 20:15:00,0.83361,0.83377,0.83361,0.83372,356.19
2024.10.23 20:30:00,0.83373,0.83379,0.83367,0.83374,446.52
2024.10.23 20:45:00,0.83375,0.83393,0.83368,0.83388,488.04
2024.10.23 21:00:00,0.83387,0.83431,0.83381,0.83413,757.02
2024.10.23 21:15:00,0.83413,0.83444,0.83411,0.83429,911.67
2024.10.23 21:30:00,0.8343,0.83436,0.83415,0.83416,522.62
2024.10.23 21:45:00,0.83416,0.83426,0.83405,0.83418,1251.24
2024.10.23 22:00:00,0.83419,0.83423,0.8341,0.83418,405.63
2024.10.23 22:15:00,0.83416,0.83423,0.83392,0.83393,546.69
2024.10.23 22:30:00,0.83391,0.83409,0.83389,0.83401,554.88
2024.10.23 22:45:00,0.83401,0.83416,0.83392,0.83398,703.23
2024.10.23 23:00:00,0.83399,0.83408,0.83387,0.83402,446.7
2024.10.23 23:15:00,0.83403,0.83419,0.83402,0.83414,205.59
2024.10.23 23:30:00,0.83416,0.83418,0.83404,0.83416,204.36
2024.10.23 23:45:00,0.83417,0.83444,0.83417,0.83423,837.77
2024.10.24 00:00:00,0.83422,0.83434,0.83371,0.83398,83.88
2024.10.24 00:15:00,0.83398,0.83408,0.83389,0.83394,232.77
2024.10.24 00:30:00,0.83394,0.83419,0.83389,0.83404,254.74
2024.10.24 00:45:00,0.83405,0.83463,0.83405,0.83453,1321.59
2024.10.24 01:00:00,0.83456,0.8349,0.83453,0.8349,359.1
2024.10.24 01:15:00,0.8349,0.83497,0.83488,0.83494,325.2
2024.10.24 01:30:00,0.83493,0.83496,0.83483,0.83491,449.32
2024.10.24 01:45:00,0.83493,0.83504,0.83492,0.83502,300.66
2024.10.24 02:00:00,0.83503,0.83515,0.83503,0.83509,225.9
2024.10.24 02:15:00,0.83508,0.83514,0.83502,0.83502,118.26
2024.10.24 02:30:00,0.83503,0.83506,0.83492,0.83495,137.91
2024.10.24 02:45:00,0.83495,0.83495,0.8346,0.83463,309.79
2024.10.24 03:00:00,0.83462,0.83484,0.83461,0.83483,1384.04
2024.10.24 03:15:00,0.83484,0.83487,0.83474,0.83475,1105.2
2024.10.24 03:30:00,0.83475,0.83477,0.83458,0.8346,538.79
2024.10.24 03:45:00,0.83461,0.83471,0.83456,0.83461,1353.1
2024.10.24 04:00:00,0.83462,0.83477,0.83453,0.83467,1575.41
2024.10.24 04:15:00,0.83467,0.83467,0.83451,0.83457,1321.8
2024.10.24 04:30:00,0.83458,0.83461,0.83437,0.83438,905.2
2024.10.24 04:45:00,0.83439,0.83444,0.83431,0.83437,2027.8
2024.10.24 05:00:00,0.83434,0.83447,0.83433,0.8344,1959.81
2024.10.24 05:15:00,0.8344,0.83468,0.83436,0.83468,1365.91
2024.10.24 05:30:00,0.83466,0.83473,0.83457,0.83463,1260.05
2024.10.24 05:45:00,0.83465,0.83466,0.83449,0.83459,1576.39
2024.10.24 06:00:00,0.83459,0.83464,0.83452,0.83455,751.01
2024.10.24 06:15:00,0.83455,0.83457,0.83444,0.83445,913.93
2024.10.24 06:30:00,0.83446,0.83455,0.8344,0.83447,1037.83
2024.10.24 06:45:00,0.83445,0.83453,0.83444,0.83452,568.2
2024.10.24 07:00:00,0.83455,0.83469,0.83455,0.83464,1130.23
2024.10.24 07:15:00,0.83464,0.83476,0.83464,0.83474,1487.96
2024.10.24 07:30:00,0.83474,0.83484,0.8347,0.83473,1556.38
2024.10.24 07:45:00,0.83472,0.83482,0.83465,0.83466,724.99
2024.10.24 08:00:00,0.83466,0.8347,0.83457,0.83469,1360.93
2024.10.24 08:15:00,0.83469,0.83477,0.83467,0.83474,520.27
2024.10.24 08:30:00,0.83473,0.8348,0.83468,0.8347,961.75
2024.10.24 08:45:00,0.8347,0.83472,0.83425,0.83437,733.19
2024.10.24 09:00:00,0.83437,0.83447,0.83413,0.83413,1821.64
2024.10.24 09:15:00,0.83414,0.83444,0.83411,0.8342,856.84
2024.10.24 09:30:00,0.83419,0.83428,0.83349,0.83359,1335.36
2024.10.24 09:45:00,0.8336,0.83366,0.83313,0.83326,980.46
2024.10.24 10:00:00,0.83324,0.83324,0.83214,0.83259,2317.68
2024.10.24 10:15:00,0.83245,0.83246,0.83143,0.83174,2702.38
2024.10.24 10:30:00,0.83194,0.83295,0.83194,0.83255,2599.9
2024.10.24 10:45:00,0.83255,0.8329,0.83247,0.83275,1651.71
2024.10.24 11:00:00,0.83275,0.833,0.83233,0.83258,2463.48
2024.10.24 11:15:00,0.83258,0.83297,0.83255,0.83274,1616.07
2024.10.24 11:30:00,0.83294,0.83387,0.83294,0.83373,2148.06
2024.10.24 11:45:00,0.83371,0.83396,0.8334,0.83347,2193.76
2024.10.24 12:00:00,0.83346,0.83384,0.8332,0.83324,1365.99
2024.10.24 12:15:00,0.83324,0.83325,0.83277,0.83296,1156.29
2024.10.24 12:30:00,0.83297,0.83297,0.83263,0.83268,1285.56
2024.10.24 12:45:00,0.83269,0.83305,0.83268,0.83287,962.64
2024.10.24 13:00:00,0.83289,0.83315,0.83287,0.83296,1086.9
2024.10.24 13:15:00,0.83294,0.83302,0.83269,0.83274,548.25
2024.10.24 13:30:00,0.83276,0.83294,0.8325,0.83267,1757.43
2024.10.24 13:45:00,0.83268,0.83288,0.83246,0.83262,832.31
2024.10.24 14:00:00,0.83263,0.83271,0.83206,0.83227,1483.74
2024.10.24 14:15:00,0.83226,0.83226,0.83198,0.83209,1898.57
2024.10.24 14:30:00,0.83208,0.83211,0.83172,0.83206,1265.07
2024.10.24 14:45:00,0.83207,0.8322,0.83185,0.83209,1531.65
2024.10.24 15:00:00,0.83208,0.83219,0.83174,0.83216,1445.82
2024.10.24 15:15:00,0.83217,0.83227,0.83193,0.83193,1447.8
2024.10.24 15:30:00,0.83192,0.8322,0.83172,0.83189,2781.5
2024.10.24 15:45:00,0.83188,0.83217,0.83183,0.83212,1045.1
2024.10.24 16:00:00,0.83211,0.83236,0.83207,0.83225,810.57
2024.10.24 16:15:00,0.83225,0.83246,0.83213,0.83239,1114.54
2024.10.24 16:30:00,0.83239,0.83275,0.8322,0.8322,1908.86
2024.10.24 16:45:00,0.8322,0.83257,0.83195,0.83216,2348.4
2024.10.24 17:00:00,0.83218,0.83268,0.83202,0.83266,1688.49
2024.10.24 17:15:00,0.83265,0.83275,0.83197,0.83237,1937.4
2024.10.24 17:30:00,0.83237,0.83278,0.83237,0.83275,1234.27
2024.10.24 17:45:00,0.83276,0.83347,0.83276,0.83311,2222.12
2024.10.24 18:00:00,0.83312,0.83345,0.83303,0.83315,1207.35
2024.10.24 18:15:00,0.83316,0.83324,0.83298,0.83317,689.55
2024.10.24 18:30:00,0.83317,0.83358,0.83312,0.83356,1009.14
2024.10.24 18:45:00,0.83355,0.83372,0.83337,0.83347,906.75
2024.10.24 19:00:00,0.83346,0.83422,0.83339,0.8342,693.42
2024.10.24 19:15:00,0.8342,0.83432,0.83381,0.83394,913.83
2024.10.24 19:30:00,0.83395,0.83407,0.83376,0.83403,667.2
2024.10.24 19:45:00,0.83404,0.83418,0.834,0.83416,548.01
2024.10.24 20:00:00,0.83419,0.83422,0.83383,0.83394,584.76
2024.10.24 20:15:00,0.83394,0.83417,0.83383,0.83408,632.73
2024.10.24 20:30:00,0.83407,0.83409,0.83395,0.83399,1254.98
2024.10.24 20:45:00,0.83398,0.83443,0.83396,0.83436,699.36
2024.10.24 21:00:00,0.83436,0.83444,0.8342,0.83424,659.37
2024.10.24 21:15:00,0.83424,0.83429,0.83418,0.83428,220.83
2024.10.24 21:30:00,0.83428,0.83442,0.83421,0.8344,359.32
2024.10.24 21:45:00,0.83439,0.83441,0.83417,0.83424,485.28
2024.10.24 22:00:00,0.83425,0.83434,0.83422,0.83427,244.44
2024.10.24 22:15:00,0.83428,0.83436,0.83425,0.83436,230.85
2024.10.24 22:30:00,0.83434,0.83448,0.83432,0.83444,338.55
2024.10.24 22:45:00,0.83444,0.83453,0.83438,0.83453,592.53
2024.10.24 23:00:00,0.83454,0.83474,0.83451,0.83472,698.25
2024.10.24 23:15:00,0.83472,0.83478,0.83465,0.83465,165.69
2024.10.24 23:30:00,0.83467,0.83487,0.83467,0.83479,88.02
2024.10.24 23:45:00,0.83477,0.83478,0.83431,0.83433,705.33
2024.10.25 00:00:00,0.83431,0.83438,0.83196,0.83437,140.53
2024.10.25 00:15:00,0.83438,0.83441,0.83418,0.83438,146.54
2024.10.25 00:30:00,0.83434,0.83454,0.83433,0.83442,432.45
2024.10.25 00:45:00,0.83442,0.83463,0.83437,0.83438,601.64
2024.10.25 01:00:00,0.83437,0.83455,0.83434,0.83445,312.26
2024.10.25 01:15:00,0.83444,0.83447,0.83442,0.83444,97.8
2024.10.25 01:30:00,0.83444,0.83448,0.83437,0.83439,107.25
